,aliMallSeller,anony,appendComment,appendComment.commentId,appendComment.commentTime,appendComment.content,appendComment.days,appendComment.pics,appendComment.reply,attributes,attributesMap,aucNumId,auctionPicUrl,auctionPrice,auctionSku,auctionTitle,buyCount,carServiceLocation,cmsSource,displayRatePic,displayRateSum,displayUserLink,displayUserNick,displayUserNumId,displayUserRateLink,dsr,fromMall,fromMemory,gmtCreateTime,goldUser,headExtraPic,id,memberIcon,pics,picsSmall,position,rateContent,rateDate,reply,sellerId,serviceRateContent,structuredRateList,tamllSweetLevel,tmallSweetPic,tradeEndTime,tradeId,useful,userIdEncryption,userInfo,userVipLevel,userVipPic
129,False,False,,,,,,,,,,,,,颜色分类:黑/黑/白/赛车蓝;鞋码:41,,0,,天猫,,0,,z***花,,,0.0,True,0,1520655936000,True,,342422736636,,,,,瑕疵比较多，不过在店里买的也有瑕疵，鞋边的胶不整齐,2018-03-10 12:25:36,,890482188,,[],0,,1520655863000,,True,,,0,
130,False,False,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:41,,0,,天猫,,0,,y***9,,,0.0,True,0,1517909200000,False,,340278442985,,,,,质量特别轻，感觉很不错，估计容易脏,2018-02-06 17:26:40,,890482188,,[],0,,1517835136000,,True,,,0,
131,False,True,,,,,,,,,,,,,颜色分类:020银灰色/大学红/黑/煤黑;鞋码:42,,0,,天猫,,0,,g***5,,,0.0,True,0,1515816931000,True,,337513845807,,,,,东西好速度快不是第一次购买了,2018-01-13 12:15:31,,890482188,,[],0,,1515816871000,,True,,,0,
132,False,False,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:42,,0,,天猫,,0,,d***8,,,0.0,True,0,1517711809000,False,,339976287664,,,,,这双穿着比去年那款更舒服,2018-02-04 10:36:49,,890482188,,[],2,tmall-grade-t2-18.png,1517711736000,,True,,,0,
133,False,False,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:44,,0,,天猫,,0,,虞***3,,,0.0,True,0,1520387048000,True,,342192721770,,,,,鞋子不错，不过底有点硬，没有Boost舒服。,2018-03-07 09:44:08,,890482188,,[],0,,1519233615000,,True,,,0,
134,False,True,,,,,,,,,,,,,颜色分类:020银灰色/大学红/黑/煤黑;鞋码:40,,0,,天猫,,0,,起***狗,,,0.0,True,0,1516195900000,False,,338188238908,,,,,不错 非常喜欢 穿起来高了很多 走路带风??,2018-01-17 21:31:40,,890482188,,[],0,,1515805291000,,True,,,0,
135,False,True,,,,,,,,,,,,,颜色分类:黑/黑/白/赛车蓝;鞋码:40.5,,0,,天猫,,0,,l***p,,,0.0,True,0,1520400752000,True,,342205892729,,,,,码数偏小半码，其它都很好,2018-03-07 13:32:32,,890482188,,[],4,tmall-grade-t4-18.png,1520400727000,,True,,,0,
136,False,True,,,,,,,,,,,,,颜色分类:卡其灰/黑/煤黑/浅灰;鞋码:42.5,,0,,天猫,,0,,4***u,,,0.0,True,0,1515542236000,False,,337174405113,,,,,鞋子非常漂亮！,2018-01-10 07:57:16,,890482188,,[],0,,1515542116000,,True,,,0,
137,False,True,,,,,,,,,,,,,颜色分类:卡其灰/黑/煤黑/浅灰;鞋码:42,,0,,天猫,,0,,k***e,,,0.0,True,0,1516763356000,False,,338777414052,,,,,官网定了一双定制的 太帅了。打算收藏，再来买一双哈哈哈哈哈,2018-01-24 11:09:16,,890482188,,[],0,,1515983458000,,True,,,0,
138,False,False,,,,,,,,,,,,,颜色分类:黑/黑/白/赛车蓝;鞋码:41,,0,,天猫,,0,,最***黄,,,0.0,True,0,1520927937000,False,,342708408440,,"['//img.alicdn.com/bao/uploaded/i4/0/TB2P75odDlYBeNjSszcXXbwhFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i1/0/TB2eQcPdXuWBuNjSszbXXcS7FXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i2/0/TB2jmkSdaSWBuNjSsrbXXa0mVXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/0/TB2JfWwdCtYBeNjSspkXXbU8VXa_!!0-rate.jpg']",,,挺好的建议买大一码,2018-03-13 15:58:57,,890482188,,[],0,,1520896677000,,True,,,0,
139,False,True,,,,,,,,,,,,,颜色分类:022狼灰/白/氯蓝/相片蓝/荧光黄/浅怒蓝;鞋码:40,,0,,天猫,,0,,b***1,,,0.0,True,0,1515902962000,True,,337670730081,,,,,这个配色很清爽,2018-01-14 12:09:22,,890482188,,[],0,,1515741538000,,True,,,0,
140,False,True,,,,,,,,,,,,,颜色分类:卡其灰/黑/煤黑/浅灰;鞋码:42.5,,0,,天猫,,0,,c***5,,,0.0,True,0,1516855851000,False,,338887253878,,,,,一如既往的喜欢官方旗舰店 值得信赖,2018-01-25 12:50:51,,890482188,,[],0,,1516786325000,,True,,,0,
141,False,True,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:39,,0,,天猫,,0,,撩***2,,,0.0,True,0,1517208969000,False,,339420280924,,,,,可以  买好鞋  还得官方,2018-01-29 14:56:09,,890482188,,[],0,,1517208874000,,True,,,0,
142,False,False,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:43,,0,,天猫,,0,,王***3,,,0.0,True,0,1517924237000,False,,340334723997,,,,,非常漂亮，五分,2018-02-06 21:37:17,,890482188,,[],0,,1517377603000,,True,,,0,
143,False,True,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:44,,0,,天猫,,0,,s***2,,,0.0,True,0,1516709353000,False,,338781516714,,,,,鞋子非常舒服，很时尚,2018-01-23 20:09:13,,890482188,,[],0,,1516709331000,,True,,,0,
144,False,True,,,,,,,,,,,,,颜色分类:卡其灰/黑/煤黑/浅灰;鞋码:44,,0,,天猫,,0,,v***s,,,0.0,True,0,1515729075000,True,,337412476042,,,,,避震虽然比不上boost，不过款式好看啊~,2018-01-12 11:51:15,,890482188,,[],4,tmall-grade-t4-18.png,1515729033000,,True,,,0,
145,False,True,,,,,,,,,,,,,颜色分类:黑/黑/煤黑/白;鞋码:40.5,,0,,天猫,,0,,破***3,,,0.0,True,0,1516013223000,False,,337883021707,,,,,宝贝满足你的期待吗？满足,2018-01-15 18:47:03,,890482188,,[],0,,1515950221000,,True,,,0,
146,False,True,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:44,,0,,天猫,,0,,懒***逛,,,0.0,True,0,1515639968000,False,,337330962566,,,,,老公很喜欢。,2018-01-11 11:06:08,,890482188,,[],0,,1514943403000,,True,,,0,
147,False,False,,,,,,,,,,,,,颜色分类:黑/黑/煤黑/白;鞋码:42.5,,0,,天猫,,0,,q***3,,,0.0,True,0,1520488661000,True,,342282227738,,,,,很舒适，不过太薄了，过几天再穿,2018-03-08 13:57:41,,890482188,,[],0,,1520488629000,,True,,,0,
148,False,True,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:42.5,,0,,天猫,,0,,z***5,,,0.0,True,0,1516625992000,False,,338695985963,,,,,非常好看的鞋子,2018-01-22 20:59:52,,890482188,,[],0,,1516625944000,,True,,,0,
149,False,True,,,,,,,,,,,,,颜色分类:020银灰色/大学红/黑/煤黑;鞋码:46,,0,,天猫,,0,,l***u,,,0.0,True,0,1516324738000,True,,338268224422,,,,,买了两双，很喜欢，还会再次光顾的。,2018-01-19 09:18:58,,890482188,,[],4,tmall-grade-t4-18.png,1516324627000,,True,,,0,
150,False,False,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:42.5,,0,,天猫,,0,,8***e,,,0.0,True,0,1517853883000,False,,340171861818,,,,,穿的挺舒服的，也很好看。,2018-02-06 02:04:43,,890482188,,[],0,,1517853856000,,True,,,0,
151,False,True,,,,,,,,,,,,,颜色分类:卡其灰/黑/煤黑/浅灰;鞋码:40.5,,0,,天猫,,0,,套***x,,,0.0,True,0,1516587797000,False,,338594846156,,,,,满意的一次购物,2018-01-22 10:23:17,,890482188,,[],0,,1516584717000,,True,,,0,
152,False,True,,,,,,,,,,,,,颜色分类:022狼灰/白/氯蓝/相片蓝/荧光黄/浅怒蓝;鞋码:42.5,,0,,天猫,,0,,t***9,,,0.0,True,0,1516857811000,True,,338934760481,,"['//img.alicdn.com/bao/uploaded/i3/0/TB2hYhcotbJ8KJjy1zjXXaqapXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i1/0/TB21UatovDH8KJjy1XcXXcpdXXa_!!0-rate.jpg']",,,挺好的,2018-01-25 13:23:31,,890482188,,[],0,,1516364145000,,True,,,0,
153,False,False,,,,,,,,,,,,,颜色分类:黑/黑/白/赛车蓝;鞋码:43,,0,,天猫,,0,,t***8,,,0.0,True,0,1521171594000,True,,343007552373,,,,,还好吧，换货很慢,2018-03-16 11:39:54,,890482188,,[],3,tmall-grade-t3-18.png,1520845337000,,True,,,0,
154,False,True,,,,,,,,,,,,,颜色分类:黑/黑/煤黑/白;鞋码:42.5,,0,,天猫,,0,,t***6,,,0.0,True,0,1515830863000,True,,337639408390,,['//img.alicdn.com/bao/uploaded/i3/0/TB2v4TPdQfb_uJjSsD4XXaqiFXa_!!0-rate.jpg'],,,Nice,2018-01-13 16:07:43,,890482188,,[],0,,1515830839000,,True,,,0,
155,False,True,,,,,,,,,,,,,颜色分类:黑/煤黑/深灰;鞋码:42.5,,0,,天猫,,0,,恩***y,,,0.0,True,0,1516237330000,True,,338186465259,,,,,还不错，挺舒服的,2018-01-18 09:02:10,,890482188,,[],0,,1515487635000,,True,,,0,
156,False,False,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:41,,0,,天猫,,0,,可***子,,,0.0,True,0,1517705138000,False,,340000484184,,,,,啊啊啊啊啊啊啊超级喜欢超级好看,2018-02-04 08:45:38,,890482188,,[],0,,1517210663000,,True,,,0,
157,False,False,,,,,,,,,,,,,颜色分类:黑/黑/煤黑/白;鞋码:43,,0,,天猫,,0,,十***i,,,0.0,True,0,1516032612000,False,,337952886182,,,,,很好没问题,2018-01-16 00:10:12,,890482188,,[],2,tmall-grade-t2-18.png,1515898085000,,True,,,0,
158,False,True,,,,,,,,,,,,,颜色分类:020银灰色/大学红/黑/煤黑;鞋码:44,,0,,天猫,,0,,远***庐,,,0.0,True,0,1516786270000,True,,338848561195,,,,,正品最牛,2018-01-24 17:31:10,,890482188,,[],0,,1516786248000,,True,,,0,
159,False,True,,,,,,,,,,,,,颜色分类:020银灰色/大学红/黑/煤黑;鞋码:41,,0,,天猫,,0,,搞***懂,,,0.0,True,0,1516067693000,True,,337911120435,,,,,颜值爆表,2018-01-16 09:54:53,,890482188,,[],0,,1516067678000,,True,,,0,
160,False,True,,,,,,,,,,,,,颜色分类:黑/黑/煤黑/白;鞋码:41,,0,,天猫,,0,,精***8,,,0.0,True,0,1516402282000,True,,338443103383,,,,,值得体验,2018-01-20 06:51:22,,890482188,,[],0,,1515678211000,,True,,,0,
161,False,True,,,,,,,,,,,,,颜色分类:022狼灰/白/氯蓝/相片蓝/荧光黄/浅怒蓝;鞋码:40.5,,0,,天猫,,0,,z***7,,,0.0,True,0,1515745573000,True,,337450511066,,,,,非常舒服！,2018-01-12 16:26:13,,890482188,,[],0,,1515745547000,,True,,,0,
162,False,True,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:43,,0,,天猫,,0,,w***6,,,0.0,True,0,1516884564000,True,,338937012829,,,,,满意。平时42 买的43有点大,2018-01-25 20:49:24,,890482188,,[],0,,1516421149000,,True,,,0,
163,False,False,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:42.5,,0,,天猫,,0,,t***0,,,0.0,True,0,1519047004000,False,,341201174054,,"['//img.alicdn.com/bao/uploaded/i4/0/TB2ubCTaDlYBeNjSszcXXbwhFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/0/TB2jKRhar1YBuNjSszhXXcUsFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i4/0/TB271Xbar1YBuNjSszeXXablFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i2/0/TB2AjDEXpkoBKNjSZFkXXb4tFXa_!!0-rate.jpg']",,,首先，这不是一个纯粹的跑鞋，他带有一定的逼格在里面，穿的心理感觉非常爽，再说UB，UB我没穿过，但UB的逼格是一定没有它高的，这双鞋舒适度一般，不算特别好，甚至比不过我那双登月2刚穿的时候有点扎脚，过一天就好了，想买的可以尝试一下，不想买的只是看看热闹当我没说，最后一张图是登月2。,2018-02-19 21:30:04,,890482188,,[],0,,1519046230000,,True,,,0,
164,False,True,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:44,,0,,天猫,,0,,黎***毓,,,0.0,True,0,1517050284000,True,,339196411396,,,,,期待已久，很满意,2018-01-27 18:51:24,,890482188,,[],0,,1517050217000,,True,,,0,
165,False,False,,,,,,,,,,,,,颜色分类:黑/黑/白/赛车蓝;鞋码:42.5,,0,,天猫,,0,,y***4,,,0.0,True,0,1520059004000,False,,341974252384,,,,,物流快。鞋正!,2018-03-03 14:36:44,,890482188,,[],0,,1520058959000,,True,,,0,
166,False,True,,,,,,,,,,,,,颜色分类:020银灰色/大学红/黑/煤黑;鞋码:44,,0,,天猫,,0,,z***e,,,0.0,True,0,1517033229000,True,,339127256642,,,,,不错，挺好,2018-01-27 14:07:09,,890482188,,[],0,,1517032842000,,True,,,0,
167,False,True,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:43,,0,,天猫,,0,,j***a,,,0.0,True,0,1516517978000,True,,338590549794,,,,,超级好看,2018-01-21 14:59:38,,890482188,,[],0,,1516517938000,,True,,,0,
168,False,True,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:40.5,,0,,天猫,,0,,皓***h,,,0.0,True,0,1517228528000,False,,339398312452,,,,,超级好看哦,2018-01-29 20:22:08,,890482188,,[],0,,1517228514000,,True,,,0,
169,False,True,,,,,,,,,,,,,颜色分类:020银灰色/大学红/黑/煤黑;鞋码:42.5,,0,,天猫,,0,,你***诺,,,0.0,True,0,1515684351000,False,,337386403374,,,,,很nice,2018-01-11 23:25:51,,890482188,,[],0,,1515593579000,,True,,,0,
170,False,False,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:43,,0,,天猫,,0,,e***刁,,,0.0,True,0,1517553987000,False,,339829931112,,,,,喜欢，很好,2018-02-02 14:46:27,,890482188,,[],0,,1517553973000,,True,,,0,
171,False,True,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:40.5,,0,,天猫,,0,,醇***8,,,0.0,True,0,1516750270000,True,,338805008997,,,,,非常满意,2018-01-24 07:31:10,,890482188,,[],3,tmall-grade-t3-18.png,1516750211000,,True,,,0,
172,False,False,"{'commentId': '', 'commentTime': '2018-01-02 19:32:00', 'content': '鞋款式还是挻潮的，尺码也正。这双第二双了。希望价格能实惠点。真心感觉贵', 'days': 5, 'pics': ['//img.alicdn.com/bao/uploaded/i1/0/TB2wx67k8TH8KJjy0FiXXcRsXXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i4/0/TB2lc0WiOqAXuNjy1XdXXaYcVXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/0/TB2BJz9k4HI8KJjy1zbXXaxdpXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i1/0/TB2u0QekZnI8KJjSsziXXb8QpXa_!!0-rate.jpg'], 'reply': ''}",,,,,,,,,,,,颜色分类:黑/煤黑/深灰;鞋码:41,,0,,天猫,,0,,z***0,,,0.0,True,0,1514441283000,True,,335812353294,,,,,此用户没有填写评论!,2017-12-28 14:08:03,,890482188,,[],3,tmall-grade-t3-18.png,1514441258000,,True,,,0,
173,False,True,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:43,,0,,天猫,,0,,a***7,,,0.0,True,0,1515315744000,True,,336908648859,,"['//img.alicdn.com/bao/uploaded/i2/0/TB2_8UllNPI8KJjSspfXXcCFXXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i2/0/TB2ozIjlL6H8KJjSspmXXb2WXXa_!!0-rate.jpg']",,,很漂亮，给自己买的黑色～给老公买的白色～,2018-01-07 17:02:24,,890482188,,[],0,,1515315674000,,True,,,0,
174,False,True,,,,,,,,,,,,,颜色分类:020银灰色/大学红/黑/煤黑;鞋码:42,,0,,天猫,,0,,n***3,,,0.0,True,0,1515213660000,True,,336771140869,,"['//img.alicdn.com/bao/uploaded/i1/0/TB28MQYlxHI8KJjy1zbXXaxdpXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/0/TB2mO.plx6I8KJjSszfXXaZVXXa_!!0-rate.jpg']",,,很轻，买的大一码，感觉不错。足弓有支撑，天气好了穿出去试一试。,2018-01-06 12:41:00,,890482188,,[],0,,1515213538000,,True,,,0,
175,False,False,,,,,,,,,,,,,颜色分类:黑/黑/煤黑/白;鞋码:42,,0,,天猫,,0,,t***9,,,0.0,True,0,1519819043000,False,,341735988570,,,,,好不容易等到有货，赶快下单，这个款式比平时起码要买大一码，但是溢胶太厉害，如果不是旗舰店买的，我都以为是假的。,2018-02-28 19:57:23,,890482188,,[],0,,1519818938000,,True,,,0,
176,False,False,,,,,,,,,,,,,颜色分类:020银灰色/大学红/黑/煤黑;鞋码:43,,0,,天猫,,0,,熊***r,,,0.0,True,0,1514025969000,True,,335237775477,,['//img.alicdn.com/bao/uploaded/i1/0/TB2wLiWjMfH8KJjy1zcXXcTzpXa_!!0-rate.jpg'],,,配色很钟意，最重要的是大一码是正确的?,2017-12-23 18:46:09,,890482188,,[],0,,1514025920000,,True,,,0,
177,False,True,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:43,,0,,天猫,,0,,l***7,,,0.0,True,0,1514471400000,False,,335842861201,,"['//img.alicdn.com/bao/uploaded/i4/0/TB2NkDnktnJ8KJjSszdXXaxuFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/0/TB2cxSDc7fb_uJkSndVXXaBkpXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i2/0/TB2xryMc6gy_uJjSZTEXXcYkFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i4/0/TB2AQnDkr_I8KJjy1XaXXbsxpXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i2/0/TB2vcHFdRfM8KJjSZFrXXXSdXXa_!!0-rate.jpg']",,,很帅，很舒服，气垫非常弹，快递也挺快，只是这个颜色有点不耐脏，不过好穿的面子上就原谅它了,2017-12-28 22:30:00,,890482188,,[],0,,1514471091000,,True,,,0,
178,False,True,,,,,,,,,,,,,颜色分类:黑/煤黑/深灰;鞋码:46,,0,,天猫,,0,,童***利,,,0.0,True,0,1513991740000,True,,335202104671,,,,,儿子很喜欢，说终于买到脚感软的气垫了，耐克家的气垫跑步鞋基本上都是硬底，都怕穿了！唯一缺憾就是没有45.5的了，就买了46，卡其色能不能再出点货？很漂亮！,2017-12-23 09:15:40,,890482188,,[],0,,1513501863000,,True,,,0,
179,False,True,,,,,,,,,,,,,颜色分类:020银灰色/大学红/黑/煤黑;鞋码:40.5,,0,,天猫,,0,,大***活,,,0.0,True,0,1515297912000,True,,336913300754,,"['//img.alicdn.com/bao/uploaded/i3/0/TB2Mk6teaLN8KJjSZFmXXcQ6XXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/0/TB2MXnSlN6I8KJjy0FgXXXXzVXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i4/0/TB2xifElL6H8KJjSspmXXb2WXXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i4/0/TB2Mq5WlJrJ8KJjSspaXXXuKpXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i1/0/TB2sXzSlH_I8KJjy1XaXXbsxpXa_!!0-rate.jpg']",,,一如既往的喜欢啊  这鞋子不同颜色七八双了 但是出喜欢颜色还是忍不住啊   ?,2018-01-07 12:05:12,,890482188,,[],0,,1515297761000,,True,,,0,
180,False,True,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:43,,0,,天猫,,0,,陈***子,,,0.0,True,0,1519266538000,False,,341388703507,,['//img.alicdn.com/bao/uploaded/i4/0/TB2RpAOXsyYBuNkSnfoXXcWgVXa_!!0-rate.jpg'],,,还没穿2次，鞋带头就掉了，过年期间也懒的换了麻烦?,2018-02-22 10:28:58,"感谢您选购Nike商品,如您对所购商品存在不满意的情况可以联系我们在线客服，我们的在线客服会帮助您进行判断，并向您解释退换货的服务流程，希望为您的每一次购物提供妥善服务。",890482188,,[],0,,1518153530000,,True,,,0,
181,False,False,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:46,,0,,天猫,,0,,许***y,,,0.0,True,0,1519277197000,False,,341371728593,,"['//img.alicdn.com/bao/uploaded/i4/0/TB2_pTkar5YBuNjSspoXXbeNFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i4/0/TB27svmar1YBuNjSszhXXcUsFXa_!!0-rate.jpg']",,,"过年买的,到现在气垫就已经漏气了",2018-02-22 13:26:37,"感谢您选购Nike商品,如您对所购商品存在不满意的情况可以联系我们在线客服，我们的在线客服会帮助您进行判断，并向您解释退换货的服务流程，希望为您的每一次购物提供妥善服务。",890482188,,[],0,,1518522262000,,True,,,0,
182,False,False,"{'commentId': '', 'commentTime': '2018-02-18 21:10:41', 'content': '假货 1600多买这双假货 穿一个星期都漏气了 劝大家不要买 发给客服也不回 真心无语的', 'days': 19, 'pics': ['//img.alicdn.com/bao/uploaded/i1/0/TB217wCaaSWBuNjSsrbXXa0mVXa_!!0-rate.jpg'], 'reply': ''}",,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:42,,0,,天猫,,0,,l***2,,,0.0,True,0,1518602504000,False,,341152442063,,,,,此用户没有填写评论!,2018-02-14 18:01:44,,890482188,,[],0,,1517306504000,,True,,,0,
183,False,True,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:42.5,,0,,天猫,,0,,游***6,,,0.0,True,0,1513851880000,False,,335064198846,,"['//img.alicdn.com/bao/uploaded/i2/0/TB2cm1GjsLJ8KJjy0FnXXcFDpXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i1/0/TB2DH5ScIic_eJjSZFnXXXVwVXa_!!0-rate.jpg']",,,这双真的无可挑剔，运气太好了,2017-12-21 18:24:40,,890482188,,[],0,,1513851820000,,True,,,0,
184,False,True,,,,,,,,,,,,,颜色分类:020银灰色/大学红/黑/煤黑;鞋码:40.5,,0,,天猫,,0,,m***g,,,0.0,True,0,1514186758000,False,,335427464063,,"['//img.alicdn.com/bao/uploaded/i3/0/TB2xHPKcQfb_uJkSnaVXXXFmVXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/0/TB2kqyuj9_I8KJjy0FoXXaFnVXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i1/0/TB22sgqdtHO8KJjSZFLXXaTqVXa_!!0-rate.jpg']",,,浓浓的时尚范...,2017-12-25 15:25:58,,890482188,,[],0,,1514186348000,,True,,,0,
185,False,False,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:41,,0,,天猫,,0,,李***n,,,0.0,True,0,1519204437000,False,,341343818387,,,,,鞋子超级喜欢就是好容易脏，然后尺码偏小半码的样子吧,2018-02-21 17:13:57,,890482188,,[],0,,1518332823000,,True,,,0,
186,False,True,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:42.5,,0,,天猫,,0,,m***r,,,0.0,True,0,1519302973000,False,,341349869207,,,,,我觉得还行  就担心会漏气  脚感还可以但是没有UB好,2018-02-22 20:36:13,"感谢您选购Nike商品,如您对所购商品存在不满意的情况可以联系我们在线客服，我们的在线客服会帮助您进行判断，并向您解释退换货的服务流程，希望为您的每一次购物提供妥善服务。",890482188,,[],0,,1519302911000,,True,,,0,
187,False,False,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:43,,0,,天猫,,0,,h***水,,,0.0,True,0,1518516642000,False,,340875212687,,,,,鞋子很帅气 感觉有点黄有点旧被人穿过样子 就当我运气不好嘛 。,2018-02-13 18:10:42,,890482188,,[],0,,1518516555000,,True,,,0,
188,False,False,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:42,,0,,天猫,,0,,极***人,,,0.0,True,0,1519527822000,False,,341528037179,,,,,整体还可以，有点贵?，不过穿着很舒服,2018-02-25 11:03:42,感谢您选购Nike商品，官方旗舰店所售商品均为Nike正品，根据Nike统一零售价格标价，您也可以经常关注Nike官方旗舰店优惠商品区，欢迎您的选购和对Nike官方旗舰店的关注！,890482188,,[],0,,1519527736000,,True,,,0,
189,False,True,,,,,,,,,,,,,颜色分类:022狼灰/白/氯蓝/相片蓝/荧光黄/浅怒蓝;鞋码:41,,0,,天猫,,0,,刘***美,,,0.0,True,0,1515306327000,False,,336927931521,,,,,气垫挺舒服，包裹性也很好！,2018-01-07 14:25:27,,890482188,,[],0,,1515306287000,,True,,,0,
190,False,False,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:40,,0,,天猫,,0,,f***d,,,0.0,True,0,1519664155000,True,,341599521198,,,,,挺好看也挺舒服，就是开车容易打滑，要小心,2018-02-27 00:55:55,,890482188,,[],0,,1519664120000,,True,,,0,
191,False,False,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:41,,0,,天猫,,0,,亮***3,,,0.0,True,0,1518668420000,False,,341030549915,,,,,耐克的东西，差了我都不信。最后祝大家新年快乐!祝耐克越办越好。,2018-02-15 12:20:20,,890482188,,[],0,,1518668356000,,True,,,0,
192,False,False,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:40,,0,,天猫,,0,,t***0,,,0.0,True,0,1518877392000,False,,341127131934,,,,,可以，第一次穿zoom感觉有点累总体还是棒棒的！,2018-02-17 22:23:12,,890482188,,[],0,,1518867247000,,True,,,0,
193,False,False,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:46,,0,,天猫,,0,,z***1,,,0.0,True,0,1518586193000,False,,340934506594,,,,,大体上不错 就是上下楼梯的小心点,2018-02-14 13:29:53,,890482188,,[],0,,1518586160000,,True,,,0,
194,False,True,,,,,,,,,,,,,颜色分类:卡其灰/黑/煤黑/浅灰;鞋码:42.5,,0,,天猫,,0,,z***6,,,0.0,True,0,1514534318000,True,,335908194316,,,,,不错不错 物流速度可以 产品还是一如既往地好 有些东西到专门的地方买还是省心,2017-12-29 15:58:38,,890482188,,[],3,tmall-grade-t3-18.png,1514050873000,,True,,,0,
195,False,True,,,,,,,,,,,,,颜色分类:020银灰色/大学红/黑/煤黑;鞋码:41,,0,,天猫,,0,,j***g,,,0.0,True,0,1514091403000,False,,335394013551,,,,,强烈推荐大一码 必须的,2017-12-24 12:56:43,,890482188,,[],0,,1514091389000,,True,,,0,
